gid_n,possessions_seen,possessions_attached,n_away,n_home,pts_away,pts_home,expected_home,expected_away,attach_rate,home_point_error,away_point_error,possession_gap,pass_attach,pass_points,pass_balance,trusted,season_code
21701006,188,188,94.0,91.0,116.0,111.0,111.0,116.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701007,200,200,96.0,101.0,119.0,107.0,107.0,119.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701008,196,196,97.0,96.0,116.0,102.0,102.0,116.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701009,196,196,98.0,97.0,110.0,97.0,97.0,110.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701010,211,183,89.0,93.0,92.0,89.0,89.0,89.0,0.8672985781990521,0.0,3.0,4.0,False,False,True,False,17
21701011,216,216,107.0,106.0,117.0,117.0,119.0,115.0,1.0,-2.0,2.0,1.0,True,False,True,False,17
21701012,196,196,97.0,95.0,72.0,108.0,108.0,72.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701013,198,198,98.0,97.0,79.0,110.0,110.0,79.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701014,237,237,113.0,119.0,129.0,107.0,107.0,129.0,1.0,0.0,0.0,6.0,True,True,False,False,17
21701015,216,216,107.0,105.0,105.0,110.0,112.0,103.0,1.0,-2.0,2.0,2.0,True,False,True,False,17
21701016,214,214,105.0,106.0,117.0,126.0,126.0,117.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701017,238,238,117.0,116.0,125.0,124.0,124.0,125.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701018,218,218,108.0,107.0,119.0,123.0,123.0,119.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701019,206,206,103.0,102.0,106.0,117.0,117.0000069497436,106.00001369546196,1.0,-6.949743593054336e-06,-1.3695461959173372e-05,1.0,True,True,True,True,17
21701020,194,194,94.0,97.0,106.0,99.0,99.0,106.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701021,210,210,103.0,105.0,129.0,117.0,117.0,129.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701022,208,208,103.0,102.0,118.0,110.0,110.00002622524178,118.00000686750244,1.0,-2.6225241782640296e-05,-6.867502435170536e-06,1.0,True,True,True,True,17
21701023,197,155,78.0,73.0,78.0,87.0,87.0,78.0,0.7868020304568528,0.0,0.0,5.0,False,True,False,False,17
21701024,206,147,70.0,72.0,82.0,86.0,87.0,87.0,0.7135922330097088,-1.0,-5.0,2.0,False,False,True,False,17
21701025,204,204,98.0,102.0,93.0,96.0,98.00002368388444,93.00003399829436,1.0,-2.000023683884436,-3.399829435579704e-05,4.0,True,False,True,False,17
21701026,206,204,101.0,100.0,109.0,121.0,118.0,109.0,0.9902912621359223,3.0,0.0,1.0,False,False,True,False,17
21701027,215,215,107.0,106.0,88.0,116.0,115.99999657894998,88.00001503916359,1.0,3.421050024599026e-06,-1.5039163585583992e-05,1.0,True,True,True,True,17
21701028,198,198,98.0,100.0,105.0,113.0,113.0,105.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701029,199,199,99.0,99.0,91.0,84.0,83.00007640877048,92.00006934442162,1.0,0.9999235912295177,-1.0000693444216182,0.0,True,False,True,False,17
21701030,203,202,102.0,98.0,116.0,120.0,120.0,116.0,0.9950738916256158,0.0,0.0,4.0,True,True,True,True,17
21701031,216,216,103.0,108.0,115.0,122.0,122.00008801487228,115.00007289737748,1.0,-8.801487227572125e-05,-7.289737747839808e-05,5.0,True,True,False,False,17
21701032,205,204,101.0,101.0,113.0,121.0,121.00000789709162,113.0000006514479,0.9951219512195122,-7.897091620634455e-06,-6.514479053976174e-07,0.0,True,True,True,True,17
21701033,187,187,95.0,90.0,98.0,93.0,93.0,98.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701034,201,201,99.0,99.0,92.0,91.0,91.0,92.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701035,191,191,96.0,94.0,102.0,109.0,109.0,102.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701036,190,190,96.0,93.0,107.0,101.0,101.0,107.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701037,188,188,95.0,92.0,106.0,114.0,114.0,106.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701038,208,208,103.0,103.0,101.0,124.0,124.00029382940757,101.00022216625739,1.0,-0.000293829407567614,-0.0002221662573873573,0.0,True,True,True,True,17
21701039,197,196,96.0,98.0,114.0,109.0,109.0,114.0,0.9949238578680203,0.0,0.0,2.0,False,True,True,False,17
21701040,187,101,48.0,49.0,44.0,55.0,55.0,41.0,0.5401069518716578,0.0,3.0,1.0,False,False,True,False,17
21701041,213,213,108.0,104.0,117.0,122.0,122.0,117.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701042,193,193,97.0,93.0,101.0,117.0,117.0,101.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701043,205,202,100.0,98.0,97.0,98.0,102.99989656842739,96.999896542155,0.9853658536585366,-4.999896568427388,0.00010345784500032096,2.0,False,False,True,False,17
21701044,208,208,101.0,103.0,124.0,109.0,109.0,124.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701045,192,192,94.0,97.0,87.0,100.0,100.0,87.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701046,209,209,105.0,101.0,130.0,125.0,125.0000445259042,132.00005112455628,1.0,-4.4525904201009325e-05,-2.000051124556279,4.0,True,False,True,False,17
21701047,202,202,99.0,98.0,90.0,107.0,108.0,89.0,1.0,-1.0,1.0,1.0,True,False,True,False,17
21701048,194,194,96.0,96.0,129.0,120.0,120.0,129.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701049,209,149,76.0,71.0,90.0,73.0,73.0,90.0,0.7129186602870813,0.0,0.0,5.0,False,True,False,False,17
21701050,208,208,102.0,102.0,117.0,124.0,124.0,117.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701051,191,191,95.0,95.0,100.0,110.0,110.0,100.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701052,199,199,101.0,96.0,94.0,108.0,108.0,94.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701053,206,159,80.0,79.0,86.0,89.0,86.0,84.0,0.7718446601941747,3.0,2.0,1.0,False,False,True,False,17
21701054,241,188,92.0,94.0,109.0,116.0,114.0,104.0,0.7800829875518672,2.0,5.0,2.0,False,False,True,False,17
21701055,211,211,102.0,103.0,92.0,110.0,110.0,92.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701056,191,191,94.0,94.0,75.0,89.0,89.0,75.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701057,193,193,95.0,96.0,106.0,90.0,90.0,106.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701058,196,196,97.0,94.0,93.0,86.0,86.0,93.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701059,208,208,103.0,101.0,99.0,100.0,100.0,99.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701060,208,136,69.0,66.0,70.0,81.0,87.0,74.0,0.6538461538461539,-6.0,-4.0,3.0,False,False,True,False,17
21701061,194,194,94.0,99.0,105.0,115.0,115.0,105.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701062,213,213,105.0,105.0,99.0,94.0,94.00002152766673,99.00003543823887,1.0,-2.1527666731913087e-05,-3.5438238867868677e-05,0.0,True,True,True,True,17
21701063,208,208,100.0,106.0,115.0,86.0,88.0,115.0,1.0,-2.0,0.0,6.0,True,False,False,False,17
21701064,186,186,93.0,90.0,115.0,111.0,111.0,115.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701065,194,194,94.0,95.0,128.0,133.0,132.0,129.0,1.0,1.0,-1.0,1.0,True,False,True,False,17
21701066,210,123,62.0,59.0,46.0,79.0,79.0,46.0,0.5857142857142857,0.0,0.0,3.0,False,True,True,False,17
21701067,209,209,106.0,101.0,111.0,105.0,105.0000094533177,111.00000776668978,1.0,-9.453317701968444e-06,-7.766689776644853e-06,5.0,True,True,False,False,17
21701068,191,191,94.0,91.0,98.0,119.0,119.0,98.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701069,204,166,80.0,82.0,103.0,88.0,88.0,101.0,0.8137254901960784,0.0,2.0,2.0,False,False,True,False,17
21701070,212,157,75.0,79.0,82.0,95.0,93.0,82.0,0.7405660377358491,2.0,0.0,4.0,False,False,True,False,17
21701071,188,188,94.0,90.0,90.0,98.0,98.0,90.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701072,200,136,66.0,67.0,63.0,82.0,82.0,60.0,0.68,0.0,3.0,1.0,False,False,True,False,17
21701073,213,213,104.0,103.0,118.0,98.0,98.0,118.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701074,217,217,102.0,110.0,96.0,100.0,100.0,96.0,1.0,0.0,0.0,8.0,True,True,False,False,17
21701075,216,216,109.0,104.0,127.0,126.0,128.0,125.0,1.0,-2.0,2.0,5.0,True,False,False,False,17
21701076,195,195,96.0,97.0,119.0,112.0,112.0,119.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701077,199,199,97.0,97.0,90.0,105.0,105.0,90.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701078,187,124,60.0,62.0,66.0,73.0,68.0,66.0,0.6631016042780749,5.0,0.0,2.0,False,False,True,False,17
21701079,196,136,68.0,67.0,74.0,72.0,70.0,74.0,0.6938775510204082,2.0,0.0,1.0,False,False,True,False,17
21701080,215,215,106.0,105.0,95.0,120.0,120.0,95.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701081,202,202,99.0,99.0,108.0,104.0,104.0,108.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701082,213,213,102.0,107.0,112.0,116.0,116.0,112.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701083,192,192,94.0,96.0,118.0,105.0,105.0,118.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701084,201,201,98.0,99.0,99.0,105.0,105.00000513874396,99.00000004860661,1.0,-5.138743958355008e-06,-4.860660851591092e-08,1.0,True,True,True,True,17
21701085,219,219,111.0,106.0,120.0,124.0,124.00005379002057,120.00000850741361,1.0,-5.379002057281923e-05,-8.507413610914227e-06,5.0,True,True,False,False,17
21701086,192,192,95.0,96.0,105.0,100.0,100.0,105.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701087,197,197,100.0,95.0,94.0,106.0,106.0,94.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701088,230,230,114.0,113.0,108.0,120.0,120.0,108.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701089,200,200,99.0,96.0,95.0,117.0,117.0,95.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701090,210,210,105.0,103.0,99.0,105.0,105.0,99.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701091,219,219,106.0,109.0,91.0,114.0,114.0,91.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701092,195,171,85.0,82.0,83.0,78.0,78.0,81.0,0.8769230769230769,0.0,2.0,3.0,False,False,True,False,17
21701093,217,216,106.0,107.0,102.0,98.0,98.0,102.0,0.9953917050691244,0.0,0.0,1.0,True,True,True,True,17
21701094,198,198,100.0,96.0,121.0,114.0,114.0,121.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701095,190,190,94.0,95.0,103.0,106.0,106.00000937866153,103.00000714040631,1.0,-9.378661530945465e-06,-7.140406310668368e-06,1.0,True,True,True,True,17
21701096,214,214,104.0,109.0,107.0,113.0,113.0,107.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701097,208,135,68.0,65.0,74.0,68.0,68.0,74.0,0.6490384615384616,0.0,0.0,3.0,False,True,True,False,17
21701098,197,197,98.0,96.0,103.0,95.0,97.0,101.0,1.0,-2.0,2.0,2.0,True,False,True,False,17
21701099,189,189,91.0,94.0,104.0,93.0,93.0,104.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701100,193,193,93.0,95.0,108.0,105.0,105.0,108.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701101,200,200,99.0,100.0,99.0,118.0,118.0,99.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701102,191,191,96.0,92.0,110.0,91.0,91.0,110.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701103,218,218,106.0,107.0,128.0,137.0,137.0,128.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701104,205,205,100.0,104.0,106.0,112.0,112.0,106.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701105,216,144,71.0,71.0,73.0,87.0,87.0,73.0,0.6666666666666666,0.0,0.0,0.0,False,True,True,False,17
21701106,197,191,93.0,94.0,99.0,89.0,93.00003526201594,101.00002413140987,0.9695431472081218,-4.000035262015942,-2.000024131409873,1.0,False,False,True,False,17
21701107,191,191,95.0,94.0,102.0,94.0,94.0,102.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701108,200,200,99.0,98.0,106.0,116.0,116.0,106.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701109,196,153,74.0,77.0,94.0,94.0,91.0,92.0,0.7806122448979592,3.0,2.0,3.0,False,False,True,False,17
21701110,193,193,97.0,92.0,79.0,98.0,98.0,79.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701111,207,207,101.0,104.0,86.0,118.0,118.0,86.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701112,210,210,102.0,105.0,107.0,103.0,103.0,107.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701113,204,204,96.0,101.0,103.0,97.0,97.0,103.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701114,182,182,89.0,89.0,92.0,81.0,81.0,92.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701115,204,164,80.0,80.0,83.0,82.0,83.0,88.0,0.803921568627451,-1.0,-5.0,0.0,False,False,True,False,17
21701116,193,193,96.0,97.0,118.0,105.0,105.0,118.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701117,194,194,94.0,97.0,111.0,104.0,104.0,111.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701118,225,225,111.0,112.0,101.0,118.0,118.0,101.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701119,199,199,97.0,101.0,103.0,108.0,108.0,103.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701120,208,208,104.0,104.0,114.0,126.0,126.0,114.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701121,194,194,93.0,96.0,97.0,94.0,94.0,97.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701122,203,168,84.0,84.0,101.0,84.0,86.0,107.0,0.8275862068965517,-2.0,-6.0,0.0,False,False,True,False,17
21701123,202,159,76.0,79.0,80.0,81.0,81.0,78.0,0.7871287128712872,0.0,2.0,3.0,False,False,True,False,17
21701124,201,201,98.0,99.0,92.0,103.0,103.0,92.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701125,207,207,106.0,101.0,90.0,103.0,102.98375505642863,92.01627934042867,1.0,0.01624494357136541,-2.0162793404286674,5.0,True,False,False,False,17
21701126,202,201,99.0,98.0,99.0,103.0,103.0,99.0,0.995049504950495,0.0,0.0,1.0,True,True,True,True,17
21701127,185,185,91.0,92.0,106.0,103.0,103.0,106.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701128,199,199,99.0,97.0,116.0,107.0,107.0,116.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701129,204,204,100.0,102.0,90.0,82.0,82.0,90.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701130,219,219,107.0,110.0,101.0,91.0,91.0,101.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701131,197,197,97.0,99.0,102.0,107.0,107.0,102.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701132,198,198,98.0,97.0,103.0,104.0,104.0,103.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701133,220,180,90.0,90.0,106.0,105.0,105.0,104.0,0.8181818181818182,0.0,2.0,0.0,False,False,True,False,17
21701134,194,194,95.0,98.0,93.0,92.0,92.0,93.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701135,194,194,94.0,93.0,95.0,107.0,107.0,97.0,1.0,0.0,-2.0,1.0,True,False,True,False,17
21701136,220,177,88.0,88.0,102.0,103.0,103.0,104.0,0.8045454545454546,0.0,-2.0,0.0,False,False,True,False,17
21701137,205,182,91.0,88.0,83.0,95.0,95.0,80.0,0.8878048780487805,0.0,3.0,3.0,False,False,True,False,17
21701138,192,192,98.0,93.0,93.0,107.0,107.0,93.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701139,198,198,96.0,101.0,115.0,109.0,109.0,115.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701140,196,196,96.0,99.0,99.0,110.0,110.0,99.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701141,227,227,111.0,113.0,110.0,109.0,109.0,110.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701142,201,201,98.0,100.0,112.0,96.0,96.0,112.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701143,214,214,107.0,105.0,119.0,102.0,102.0,119.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701144,197,197,96.0,98.0,94.0,113.0,113.0,94.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701145,185,185,92.0,89.0,83.0,100.0,100.0,83.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701146,182,182,92.0,89.0,111.0,104.0,104.0,111.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701147,194,194,96.0,94.0,88.0,94.0,94.0,88.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701148,197,197,96.0,98.0,108.0,96.0,96.0,108.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701149,193,193,95.0,96.0,87.0,98.0,98.0,87.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701150,220,220,111.0,107.0,109.0,104.0,104.00002540485599,109.00003951461191,1.0,-2.5404855989563657e-05,-3.9514611913205044e-05,4.0,True,True,True,True,17
21701151,203,203,98.0,101.0,121.0,97.0,97.0,121.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701152,222,154,75.0,76.0,70.0,108.0,106.0,72.0,0.6936936936936937,2.0,-2.0,1.0,False,False,True,False,17
21701153,205,205,103.0,100.0,107.0,117.0,117.0,107.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701154,204,204,101.0,100.0,98.0,113.0,113.0,98.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701155,188,188,94.0,90.0,84.0,83.0,83.00000568053042,84.00000561488775,1.0,-5.680530421159347e-06,-5.614887754745723e-06,4.0,True,True,True,True,17
21701156,202,202,103.0,99.0,106.0,112.0,112.0,106.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701157,208,208,105.0,102.0,95.0,121.0,121.0,95.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701158,203,203,97.0,99.0,98.0,101.0,101.0,98.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701159,197,197,99.0,96.0,97.0,73.0,73.0,97.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701160,209,209,104.0,103.0,114.0,120.0,120.0,114.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701161,197,197,97.0,96.0,104.0,120.0,120.0,104.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701162,194,192,97.0,94.0,100.0,105.0,105.99995468819755,101.99995974033973,0.9896907216494846,-0.9999546881975476,-1.9999597403397331,3.0,False,False,True,False,17
21701163,209,209,103.0,104.0,111.0,107.0,107.0,111.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701164,210,210,107.0,102.0,109.0,115.0,115.0,109.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701165,202,154,77.0,77.0,74.0,88.0,89.0,74.0,0.7623762376237624,-1.0,0.0,0.0,False,False,True,False,17
21701166,202,202,100.0,101.0,110.0,117.0,117.00004548537656,110.00002496024405,1.0,-4.548537656035023e-05,-2.496024404763375e-05,1.0,True,True,True,True,17
21701167,204,204,100.0,101.0,94.0,97.0,97.0,94.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701168,209,202,98.0,101.0,104.0,114.0,113.1442777503426,109.85579934050148,0.9665071770334929,0.8557222496574042,-5.855799340501477,3.0,False,False,True,False,17
21701169,212,212,104.0,105.0,115.0,107.0,108.0,115.0,1.0,-1.0,0.0,1.0,True,False,True,False,17
21701170,199,199,97.0,99.0,100.0,105.0,105.0,100.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701171,193,193,96.0,93.0,78.0,96.0,96.0,78.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701172,208,190,94.0,94.0,110.0,79.0,79.0,107.0,0.9134615384615384,0.0,3.0,0.0,False,False,True,False,17
21701173,215,215,110.0,99.0,95.0,123.0,123.0,95.0,1.0,0.0,0.0,11.0,True,True,False,False,17
21701174,210,210,103.0,103.0,112.0,122.0,122.0,112.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701175,198,198,97.0,100.0,106.0,126.0,126.0,106.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701176,207,207,103.0,101.0,115.0,119.0,119.0,115.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701177,191,191,96.0,92.0,94.0,96.0,96.0,94.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701178,204,204,97.0,102.0,119.0,111.0,111.0,119.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701179,196,158,80.0,77.0,76.0,102.0,103.0,76.0,0.8061224489795918,-1.0,0.0,3.0,False,False,True,False,17
21701180,191,151,75.0,75.0,80.0,69.0,69.0,80.0,0.7905759162303665,0.0,0.0,0.0,False,True,True,False,17
21701181,211,211,102.0,106.0,106.0,113.0,113.0,106.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701182,198,198,98.0,96.0,137.0,100.0,100.0,137.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701183,221,220,106.0,111.0,126.0,135.0,131.99999684154508,130.00001926821926,0.995475113122172,3.0000031584549163,-4.000019268219262,5.0,True,False,False,False,17
21701184,201,201,99.0,101.0,101.0,99.0,97.0,103.0,1.0,2.0,-2.0,2.0,True,False,True,False,17
21701185,204,204,101.0,103.0,104.0,111.0,111.0,104.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701186,204,189,94.0,93.0,87.0,109.0,109.0,87.0,0.9264705882352942,0.0,0.0,1.0,False,True,True,False,17
21701187,205,205,97.0,100.0,73.0,92.0,92.0,73.0,1.0,0.0,0.0,3.0,True,True,True,True,17
21701188,193,179,88.0,88.0,84.0,89.0,89.0,84.0,0.927461139896373,0.0,0.0,0.0,False,True,True,False,17
21701189,220,220,109.0,109.0,122.0,103.0,103.0,122.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701190,201,201,98.0,100.0,113.0,96.0,96.0,113.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701191,197,123,62.0,61.0,88.0,68.0,68.0,88.0,0.6243654822335025,0.0,0.0,1.0,False,True,True,False,17
21701192,198,198,99.0,95.0,115.0,102.0,102.0,115.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701193,215,215,104.0,106.0,123.0,96.0,96.0,124.0,1.0,0.0,-1.0,2.0,True,False,True,False,17
21701194,201,201,99.0,98.0,108.0,102.0,102.00001453320698,108.00002522776684,1.0,-1.4533206979194802e-05,-2.5227766840885124e-05,1.0,True,True,True,True,17
21701195,207,207,104.0,103.0,126.0,120.0,120.0,126.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701196,191,191,95.0,95.0,105.0,116.0,116.0,105.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701197,220,220,108.0,109.0,123.0,117.0,117.0,123.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701198,202,202,100.0,99.0,97.0,109.0,109.0,97.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701199,205,154,76.0,74.0,90.0,93.0,91.0,90.0,0.751219512195122,2.0,0.0,2.0,False,False,True,False,17
21701200,200,200,99.0,99.0,101.0,112.0,112.0,101.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701201,207,207,104.0,100.0,112.0,97.0,97.0,112.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701202,196,195,100.0,93.0,112.0,106.0,106.0,112.0,0.9948979591836735,0.0,0.0,7.0,False,True,False,False,17
21701203,211,211,103.0,105.0,117.0,100.0,100.0,117.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701204,184,184,90.0,88.0,108.0,98.0,98.0,108.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701205,205,205,103.0,100.0,103.0,116.0,114.0,105.0,1.0,2.0,-2.0,3.0,True,False,True,False,17
21701206,203,203,100.0,100.0,115.0,93.0,93.0,115.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701207,202,183,92.0,88.0,112.0,104.0,104.0,112.0,0.905940594059406,0.0,0.0,4.0,False,True,True,False,17
21701208,209,209,104.0,102.0,84.0,102.0,102.0,86.0,1.0,0.0,-2.0,2.0,True,False,True,False,17
21701209,204,114,56.0,57.0,47.0,71.0,72.0,47.0,0.5588235294117647,-1.0,0.0,1.0,False,False,True,False,17
21701210,182,182,89.0,90.0,85.0,98.0,98.0,85.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701211,200,200,100.0,99.0,82.0,88.0,88.0,82.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701212,208,184,88.0,93.0,99.0,84.0,82.0,99.0,0.8846153846153846,2.0,0.0,5.0,False,False,False,False,17
21701213,197,162,80.0,81.0,92.0,74.0,74.0,92.0,0.8223350253807107,0.0,0.0,1.0,False,True,True,False,17
21701214,220,220,110.0,110.0,121.0,112.0,113.00001063671556,121.00001020414332,1.0,-1.0000106367155581,-1.020414332231212e-05,0.0,True,False,True,False,17
21701215,204,204,101.0,100.0,103.0,111.0,113.0,101.0,1.0,-2.0,2.0,1.0,True,False,True,False,17
21701216,192,192,93.0,98.0,124.0,97.0,97.0,124.0,1.0,0.0,0.0,5.0,True,True,False,False,17
21701217,202,202,99.0,100.0,79.0,119.0,119.0,79.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701218,211,190,93.0,95.0,93.0,94.0,92.0,96.0,0.9004739336492891,2.0,-3.0,2.0,False,False,True,False,17
21701219,209,200,99.0,98.0,94.0,101.0,101.0,94.0,0.9569377990430622,0.0,0.0,1.0,False,True,True,False,17
21701220,206,206,99.0,103.0,110.0,98.0,98.0,110.0,1.0,0.0,0.0,4.0,True,True,True,True,17
21701221,214,214,106.0,106.0,109.0,116.0,116.0,109.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701222,204,204,101.0,100.0,92.0,101.0,101.0,92.0,1.0,0.0,0.0,1.0,True,True,True,True,17
21701223,214,214,107.0,107.0,95.0,130.0,130.0,95.0,1.0,0.0,0.0,0.0,True,True,True,True,17
21701224,202,202,98.0,100.0,119.0,87.0,87.0,119.0,1.0,0.0,0.0,2.0,True,True,True,True,17
21701225,207,207,101.0,101.0,106.0,110.0,111.99997786597405,106.00001550627826,1.0,-1.9999778659740457,-1.550627825963602e-05,0.0,True,False,True,False,17
